date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:20	6636/6636	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:18%20GMT	http://shii.org/knows/Special:WhatLinksHere/Censorship	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Censorship.html	(from http://shii.org/knows/Category:Politics)
00:10:20	9137/9137	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:18%20GMT	http://shii.org/knows/Special:WhatLinksHere/Declarations_of_Independence	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Declarations_of_Independence.html	(from http://shii.org/knows/Category:Politics)
00:10:22	6395/6395	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/World_Bank	C:/My%20Web%20Sites/shii/shii.org/knows/World_Bank.html	(from http://shii.org/knows/Category:Politics)
00:10:23	6771/6771	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:21%20GMT	http://shii.org/knows/Special:WhatLinksHere/Democrat_corruption	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Democrat_corruption.html	(from http://shii.org/knows/Category:Politics)
00:10:23	6546/6546	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:21%20GMT	http://shii.org/knows/Special:WhatLinksHere/FEMA	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/FEMA.html	(from http://shii.org/knows/Category:Politics)
00:10:24	6621/6621	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:22%20GMT	http://shii.org/knows/Special:WhatLinksHere/Farm_Bill	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Farm_Bill.html	(from http://shii.org/knows/Category:Politics)
00:10:25	8874/8874	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:23%20GMT	http://shii.org/knows/Special:WhatLinksHere/Federal_Reserve	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Federal_Reserve.html	(from http://shii.org/knows/Category:Politics)
00:10:25	8909/8909	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:23%20GMT	http://shii.org/knows/Special:WhatLinksHere/Free_speech	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Free_speech.html	(from http://shii.org/knows/Category:Politics)
00:10:26	10538/10538	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:Bush-RubiksCube_L.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/File_Bush-RubiksCube_L.html	(from http://shii.org/knows/Category:Politics)
00:10:27	9620/9620	---M--	200	added ('OK')	image/jpeg	etag:%222594-4426765deaf40%22	http://shii.org/mediawiki/images/thumb/3/3d/Bush-RubiksCube_L.jpg/300px-Bush-RubiksCube_L.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/thumb/3/3d/Bush-RubiksCube_L.jpg/300px-Bush-RubiksCube_L.jpg	(from http://shii.org/knows/Category:Politics)
00:10:27	8536/8536	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:25%20GMT	http://shii.org/knows/Special:WhatLinksHere/George_W._Bush	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/George_W.html	(from http://shii.org/knows/Category:Politics)
00:10:28	8380/8380	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:26%20GMT	http://shii.org/knows/Special:WhatLinksHere/Jeff_Flake	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Jeff_Flake.html	(from http://shii.org/knows/Category:Politics)
00:10:29	6801/6801	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:27%20GMT	http://shii.org/knows/Special:WhatLinksHere/Kennebunkport_Warning	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Kennebunkport_Warning.html	(from http://shii.org/knows/Category:Politics)
00:10:29	8969/8969	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:27%20GMT	http://shii.org/knows/Special:WhatLinksHere/Marijuana	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Marijuana.html	(from http://shii.org/knows/Category:Politics)
00:10:30	8271/8271	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:28%20GMT	http://shii.org/knows/Special:WhatLinksHere/Marxism	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Marxism.html	(from http://shii.org/knows/Category:Politics)
00:10:31	6711/6711	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:29%20GMT	http://shii.org/knows/Special:WhatLinksHere/No_plane_theory	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/No_plane_theory.html	(from http://shii.org/knows/Category:Politics)
00:10:32	6531/6531	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:30%20GMT	http://shii.org/knows/Special:WhatLinksHere/Oil	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Oil.html	(from http://shii.org/knows/Category:Politics)
00:10:32	8770/8770	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:31%20GMT	http://shii.org/knows/Special:WhatLinksHere/Outsourcing	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Outsourcing.html	(from http://shii.org/knows/Category:Politics)
00:10:33	8726/8726	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:31%20GMT	http://shii.org/knows/Special:WhatLinksHere/Political_philosophy	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Political_philosophy.html	(from http://shii.org/knows/Category:Politics)
00:10:34	8354/8354	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:32%20GMT	http://shii.org/knows/Special:WhatLinksHere/Politics	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Politics.html	(from http://shii.org/knows/Category:Politics)
00:10:34	7026/7026	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:32%20GMT	http://shii.org/knows/Special:WhatLinksHere/Project_for_the_New_American_Century	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Project_for_the_New_American_Century.html	(from http://shii.org/knows/Category:Politics)
00:10:35	6546/6546	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:33%20GMT	http://shii.org/knows/Special:WhatLinksHere/RIAA	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/RIAA.html	(from http://shii.org/knows/Category:Politics)
00:10:38	9979/9979	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:Rogerwil.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/File_Rogerwil.html	(from http://shii.org/knows/Category:Politics)
00:10:47	10041/10041	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:44%20GMT	http://shii.org/knows/Special:WhatLinksHere/Ron_Paul	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Ron_Paul.html	(from http://shii.org/knows/Category:Politics)
00:10:47	89385/89385	---M--	200	added ('OK')	image/jpeg	etag:%2215d29-42d9c52f86040%22	http://shii.org/mediawiki/images/f/fe/Rogerwil.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/f/fe/Rogerwil.jpg	(from http://shii.org/knows/Category:Politics)
00:10:48	15994/15994	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Rudy_Giuliani	C:/My%20Web%20Sites/shii/shii.org/knows/Rudy_Giulianihtml.html	(from http://shii.org/knows/Category:Politics)
00:10:50	6621/6621	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:45%20GMT	http://shii.org/knows/Special:WhatLinksHere/Terrorism	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Terrorism.html	(from http://shii.org/knows/Category:Politics)
00:10:52	9072/9072	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:49%20GMT	http://shii.org/knows/Special:WhatLinksHere/Thomas_Paine	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Thomas_Paine.html	(from http://shii.org/knows/Category:Politics)
00:10:57	71330/71330	---M--	200	added ('OK')	image/png	etag:%22116a2-44f08e2b9c240%22	http://shii.org/mediawiki/images/thumb/d/d3/611px-USSeal.png/200px-611px-USSeal.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/thumb/d/d3/611px-USSeal.png/200px-611px-USSeal.png	(from http://shii.org/knows/Category:Politics)
00:10:57	11089/11089	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:54%20GMT	http://shii.org/knows/Special:WhatLinksHere/United_States_Presidential_election,_2008	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/United_States_Presidential_election,_2008.html	(from http://shii.org/knows/Category:Politics)
00:10:57	22748/22748	---M--	200	added ('OK')	image/gif	etag:%2258dc-457d79f5b7980%22	http://shii.org/mediawiki/images/9/90/P2008.gif	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/9/90/P2008.gif	(from http://shii.org/knows/Category:Politics)
00:10:59	9634/9634	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:10:56%20GMT	http://shii.org/knows/Special:WhatLinksHere/United_States_Presidential_primaries,_2008	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/United_States_Presidential_primaries,_2008.html	(from http://shii.org/knows/Category:Politics)
00:11:00	24777/24777	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Mao:_The_Unknown_Story	C:/My%20Web%20Sites/shii/shii.org/knows/Mao__The_Unknown_Story.html	(from http://shii.org/knows/Category:Art)
00:11:03	12091/12091	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/World_Made_By_Hand	C:/My%20Web%20Sites/shii/shii.org/knows/World_Made_By_Hand.html	(from http://shii.org/knows/Category:Art)
00:11:03	145554/145554	---M--	200	added ('OK')	image/png	etag:%2223892-42f5cb14db840%22	http://shii.org/mediawiki/images/thumb/d/d3/611px-USSeal.png/300px-611px-USSeal.png	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/thumb/d/d3/611px-USSeal.png/300px-611px-USSeal.png	(from http://shii.org/knows/Category:Politics)
00:11:04	6756/6756	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:01%20GMT	http://shii.org/knows/Special:WhatLinksHere/2012_documentaries	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/2012_documentaries.html	(from http://shii.org/knows/Category:Art)
00:11:06	46655/46655	---M--	200	added ('OK')	image/jpeg	etag:%22b63f-42ebbbe946180%22	http://shii.org/mediawiki/images/d/d2/Birthofa24.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/d/d2/Birthofa24.jpg	(from http://shii.org/knows/Category:Art)
00:11:06	11037/11037	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:Awatake.jpg	C:/My%20Web%20Sites/shii/shii.org/knows/File_Awatake.html	(from http://shii.org/knows/Category:Art)
00:11:07	11800/11800	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Awatake/Floodhusk	C:/My%20Web%20Sites/shii/shii.org/knows/Awatake/Floodhusk.html	(from http://shii.org/knows/Category:Art)
00:11:08	10172/10172	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Awatake/Suzuki_Type_Electromagnetic_Country_Expansion_Device	C:/My%20Web%20Sites/shii/shii.org/knows/Awatake/Suzuki_Type_Electromagnetic_Country_Expansion_Device.html	(from http://shii.org/knows/Category:Art)
00:11:10	8758/8758	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:07%20GMT	http://shii.org/knows/Special:WhatLinksHere/Awatake	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Awatake.html	(from http://shii.org/knows/Category:Art)
00:11:11	8775/8775	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:09%20GMT	http://shii.org/knows/Special:WhatLinksHere/Bards	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Bards.html	(from http://shii.org/knows/Category:Art)
00:11:11	6636/6636	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:09%20GMT	http://shii.org/knows/Special:WhatLinksHere/Bill_Hicks	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Bill_Hicks.html	(from http://shii.org/knows/Category:Art)
00:11:12	6711/6711	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:10%20GMT	http://shii.org/knows/Special:WhatLinksHere/Cheapest_movies	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Cheapest_movies.html	(from http://shii.org/knows/Category:Art)
00:11:13	10775/10775	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/File:Chris_Ware_-_Thanksgiving.gif	C:/My%20Web%20Sites/shii/shii.org/knows/File_Chris_Ware_-_Thanksgiving.html	(from http://shii.org/knows/Category:Art)
00:11:17	6771/6771	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:15%20GMT	http://shii.org/knows/Special:WhatLinksHere/Codex_Seraphinianus	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Codex_Seraphinianus.html	(from http://shii.org/knows/Category:Art)
00:11:18	112758/112758	---M--	200	added ('OK')	image/gif	etag:%221b876-442287337bb80%22	http://shii.org/mediawiki/images/thumb/5/53/Chris_Ware_-_Thanksgiving.gif/400px-Chris_Ware_-_Thanksgiving.gif	C:/My%20Web%20Sites/shii/shii.org/mediawiki/images/thumb/5/53/Chris_Ware_-_Thanksgiving.gif/400px-Chris_Ware_-_Thanksgiving.gif	(from http://shii.org/knows/Category:Art)
00:11:19	8427/8427	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:16%20GMT	http://shii.org/knows/Special:WhatLinksHere/Dave_Eggers	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Dave_Eggers.html	(from http://shii.org/knows/Category:Art)
00:11:20	7378/7378	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Funky_Cat_Maybe	C:/My%20Web%20Sites/shii/shii.org/knows/Funky_Cat_Maybehtml.html	(from http://shii.org/knows/Category:Art)
00:11:20	6636/6636	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:18%20GMT	http://shii.org/knows/Special:WhatLinksHere/Kolappotti	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Kolappotti.html	(from http://shii.org/knows/Category:Art)
00:11:22	5002/5002	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:19%20GMT	http://shii.org/mediawiki/index.php?title=Special:Upload&wpDestFile=MatsuoBashoChusonji.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/indexfc38.html	(from http://shii.org/knows/Category:Art)
00:11:22	4999/4999	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:20%20GMT	http://shii.org/mediawiki/index.php?title=Special:Upload&wpDestFile=MatsuoBasyoSeika.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/index4d99.html	(from http://shii.org/knows/Category:Art)
00:11:23	5005/5005	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:21%20GMT	http://shii.org/mediawiki/index.php?title=Special:Upload&wpDestFile=MatsuoBasho-Haka-M1932.jpg	C:/My%20Web%20Sites/shii/shii.org/mediawiki/index523d.html	(from http://shii.org/knows/Category:Art)
00:11:24	5672/5672	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:22%20GMT	http://shii.org/knows/Special:BookSources/0140441859	C:/My%20Web%20Sites/shii/shii.org/knows/Special_BookSources/0140441859.html	(from http://shii.org/knows/Category:Art)
00:11:25	5672/5672	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:23%20GMT	http://shii.org/knows/Special:BookSources/1570622825	C:/My%20Web%20Sites/shii/shii.org/knows/Special_BookSources/1570622825.html	(from http://shii.org/knows/Category:Art)
00:11:26	5672/5672	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:24%20GMT	http://shii.org/knows/Special:BookSources/0791461661	C:/My%20Web%20Sites/shii/shii.org/knows/Special_BookSources/0791461661.html	(from http://shii.org/knows/Category:Art)
00:11:27	5672/5672	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:25%20GMT	http://shii.org/knows/Special:BookSources/4770020287	C:/My%20Web%20Sites/shii/shii.org/knows/Special_BookSources/4770020287.html	(from http://shii.org/knows/Category:Art)
00:11:27	5672/5672	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:25%20GMT	http://shii.org/knows/Special:BookSources/0870115537	C:/My%20Web%20Sites/shii/shii.org/knows/Special_BookSources/0870115537.html	(from http://shii.org/knows/Category:Art)
00:11:28	5672/5672	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:26%20GMT	http://shii.org/knows/Special:BookSources/0804719160	C:/My%20Web%20Sites/shii/shii.org/knows/Special_BookSources/0804719160.html	(from http://shii.org/knows/Category:Art)
00:11:29	8458/8458	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:26%20GMT	http://shii.org/knows/Special:WhatLinksHere/Matsuo_Basho	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Matsuo_Basho.html	(from http://shii.org/knows/Category:Art)
00:11:29	9478/9478	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:27%20GMT	http://shii.org/knows/Special:WhatLinksHere/Michael_Ende	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Michael_Ende.html	(from http://shii.org/knows/Category:Art)
00:11:30	6796/6796	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Parentheses	C:/My%20Web%20Sites/shii/shii.org/knows/Parentheseshtml.html	(from http://shii.org/knows/Category:Art)
00:11:30	6726/6726	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:28%20GMT	http://shii.org/knows/Special:WhatLinksHere/Pedantic_plurals	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Pedantic_plurals.html	(from http://shii.org/knows/Category:Art)
00:11:31	8759/8759	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:29%20GMT	http://shii.org/knows/Special:WhatLinksHere/Television	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Television.html	(from http://shii.org/knows/Category:Art)
00:11:32	6816/6816	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:30%20GMT	http://shii.org/knows/Special:WhatLinksHere/The_10_Best_Anime_Ever	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/The_10_Best_Anime_Ever.html	(from http://shii.org/knows/Category:Art)
00:11:33	7041/7041	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:31%20GMT	http://shii.org/knows/Special:WhatLinksHere/The_10_Best_Books_of_the_20th_Century	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/The_10_Best_Books_of_the_20th_Century.html	(from http://shii.org/knows/Category:Art)
00:11:34	7135/7135	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Summer_reading	C:/My%20Web%20Sites/shii/shii.org/knows/Summer_reading.html	(from http://shii.org/knows/Category:Art)
00:11:35	8891/8891	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:33%20GMT	http://shii.org/knows/Special:WhatLinksHere/The_10_Best_Movies_Ever	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/The_10_Best_Movies_Ever.html	(from http://shii.org/knows/Category:Art)
00:11:36	6696/6696	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:33%20GMT	http://shii.org/knows/Special:WhatLinksHere/The_Miscellany	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/The_Miscellany.html	(from http://shii.org/knows/Category:Art)
00:11:36	6733/6733	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Borges	C:/My%20Web%20Sites/shii/shii.org/knows/Borges.html	(from http://shii.org/knows/Category:Art)
00:11:37	9000/9000	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:35%20GMT	http://shii.org/knows/Special:WhatLinksHere/The_Neverending_Story	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/The_Neverending_Story.html	(from http://shii.org/knows/Category:Art)
00:11:39	6711/6711	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:36%20GMT	http://shii.org/knows/Special:WhatLinksHere/The_Ruined_City	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/The_Ruined_City.html	(from http://shii.org/knows/Category:Art)
00:11:40	6651/6651	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:38%20GMT	http://shii.org/knows/Special:WhatLinksHere/Video_games	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Video_games.html	(from http://shii.org/knows/Category:Art)
00:11:41	9245/9245	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/2ch_slang	C:/My%20Web%20Sites/shii/shii.org/knows/2ch_slang.html	(from http://shii.org/knows/Category:Internet)
00:11:42	9366/9366	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/A_master_is_out	C:/My%20Web%20Sites/shii/shii.org/knows/A_master_is_out.html	(from http://shii.org/knows/Category:Internet)
00:11:43	6961/6961	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/I_accidentally_the_whole_thing	C:/My%20Web%20Sites/shii/shii.org/knows/I_accidentally_the_whole_thing.html	(from http://shii.org/knows/Category:Internet)
00:11:44	16484/16484	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Internet_Quotations	C:/My%20Web%20Sites/shii/shii.org/knows/Internet_Quotations.html	(from http://shii.org/knows/Category:Internet)
00:11:46	10938/10938	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Lolcats	C:/My%20Web%20Sites/shii/shii.org/knows/Lolcats.html	(from http://shii.org/knows/Category:Internet)
00:11:47	7288/7288	---MC-	200	added ('OK')	text/html	date:Tue,%2016%20Feb%202010%2005:35:12%20GMT	http://shii.org/knows/Random_Naruto_Online_Chat	C:/My%20Web%20Sites/shii/shii.org/knows/Random_Naruto_Online_Chat.html	(from http://shii.org/knows/Category:Internet)
00:11:49	8152/8152	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Songs_from_the_Internet	C:/My%20Web%20Sites/shii/shii.org/knows/Songs_from_the_Internet.html	(from http://shii.org/knows/Category:Internet)
00:11:49	9540/9540	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/This_Is_Great_News_For_Hillary	C:/My%20Web%20Sites/shii/shii.org/knows/This_Is_Great_News_For_Hillary.html	(from http://shii.org/knows/Category:Internet)
00:11:50	6846/6846	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:48%20GMT	http://shii.org/knows/Special:WhatLinksHere/Category:Meme_dictionary	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Category_Meme_dictionary.html	(from http://shii.org/knows/Category:Internet)
00:11:51	6561/6561	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:49%20GMT	http://shii.org/knows/Special:WhatLinksHere/.name	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/.html	(from http://shii.org/knows/Category:Internet)
00:11:52	6118/6118	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Drama	C:/My%20Web%20Sites/shii/shii.org/knows/Drama.html	(from http://shii.org/knows/Category:Internet)
00:11:53	9778/9778	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:51%20GMT	http://shii.org/knows/Special:WhatLinksHere/2channel	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/2channel.html	(from http://shii.org/knows/Category:Internet)
00:11:54	8917/8917	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:51%20GMT	http://shii.org/knows/Special:WhatLinksHere/99-siki_Roomazi	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/99-siki_Roomazi.html	(from http://shii.org/knows/Category:Internet)
00:11:57	13565/13565	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Username	C:/My%20Web%20Sites/shii/shii.org/knows/Username.html	(from http://shii.org/knows/Category:Internet)
00:11:58	6838/6838	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Feb%202010%2023:54:09%20GMT	http://shii.org/knows/Whistleblower_anonymity	C:/My%20Web%20Sites/shii/shii.org/knows/Whistleblower_anonymity.html	(from http://shii.org/knows/Category:Internet)
00:11:59	9102/9102	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:57%20GMT	http://shii.org/knows/Special:WhatLinksHere/Anonymity	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Anonymity.html	(from http://shii.org/knows/Category:Internet)
00:12:00	9576/9576	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:57%20GMT	http://shii.org/knows/Special:WhatLinksHere/Anonymous	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Anonymous.html	(from http://shii.org/knows/Category:Internet)
00:12:00	8565/8565	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202013%2021:11:58%20GMT	http://shii.org/knows/Special:WhatLinksHere/Ayashii_World	C:/My%20Web%20Sites/shii/shii.org/knows/Special_WhatLinksHere/Ayashii_World.html	(from http://shii.org/knows/Category:Internet)
